datetime,training_steps,policy_loss,value_loss,learning_rate,total_games,total_samples
2024-10-17 01:47:14,63800,1.0595667362213135,0.02909914031624794,0.01,33500,973772
2024-10-17 01:47:18,64000,1.0067968368530273,0.03100426122546196,0.01,33500,973772
2024-10-17 01:57:30,64200,1.1190413236618042,0.04296343773603439,0.01,34000,987869
2024-10-17 01:57:35,64400,1.0027742385864258,0.04142222926020622,0.01,34000,987869
2024-10-17 01:57:39,64600,0.9628667235374451,0.059026144444942474,0.01,34000,987869
2024-10-17 01:57:44,64800,1.0092308521270752,0.02498648315668106,0.01,34000,987869
2024-10-17 01:57:48,65000,1.0357917547225952,0.03059825301170349,0.01,34000,987869
2024-10-17 02:08:06,65200,1.0452913045883179,0.026709074154496193,0.01,34500,1001985
2024-10-17 02:08:10,65400,1.0228391885757446,0.02606087177991867,0.01,34500,1001985
2024-10-17 02:08:15,65600,1.013559341430664,0.023613670840859413,0.01,34500,1001985
2024-10-17 02:08:19,65800,1.0750067234039307,0.04922060668468475,0.01,34500,1001985
2024-10-17 02:08:23,66000,0.9706058502197266,0.04507385939359665,0.01,34500,1001985
2024-10-17 02:18:47,66200,0.968407154083252,0.04289630800485611,0.01,35000,1016108
2024-10-17 02:18:51,66400,1.103921890258789,0.03494397923350334,0.01,35000,1016108
2024-10-17 02:18:56,66600,1.000166416168213,0.03781220316886902,0.01,35000,1016108
2024-10-17 02:19:00,66800,1.0582796335220337,0.04859216511249542,0.01,35000,1016108
2024-10-17 02:19:05,67000,1.0363008975982666,0.013082446530461311,0.01,35000,1016108
2024-10-17 02:29:18,67200,0.9443392753601074,0.028528830036520958,0.01,35500,1030134
2024-10-17 02:29:22,67400,0.9524220824241638,0.02388300746679306,0.01,35500,1030134
2024-10-17 02:29:26,67600,1.0909069776535034,0.07520680874586105,0.01,35500,1030134
2024-10-17 02:29:31,67800,1.112753987312317,0.028931615874171257,0.01,35500,1030134
2024-10-17 02:29:35,68000,1.1719563007354736,0.01980779320001602,0.01,35500,1030134
2024-10-17 02:39:58,68200,1.1075356006622314,0.05829315632581711,0.01,36000,1044249
2024-10-17 02:40:02,68400,1.0720270872116089,0.038676537573337555,0.01,36000,1044249
2024-10-17 02:40:06,68600,1.1244537830352783,0.05371615290641785,0.01,36000,1044249
2024-10-17 02:40:11,68800,1.0564122200012207,0.03135133534669876,0.01,36000,1044249
2024-10-17 02:40:15,69000,1.1291320323944092,0.023340841755270958,0.01,36000,1044249
2024-10-17 02:50:35,69200,0.9218862056732178,0.03826158493757248,0.01,36500,1058361
2024-10-17 02:50:39,69400,1.1877672672271729,0.018996119499206543,0.01,36500,1058361
2024-10-17 02:50:43,69600,1.035642147064209,0.03199382498860359,0.01,36500,1058361
2024-10-17 02:50:47,69800,1.0409648418426514,0.03951742500066757,0.01,36500,1058361
2024-10-17 02:50:52,70000,0.9737773537635803,0.01988125592470169,0.01,36500,1058361
2024-10-17 03:01:18,70200,0.9995588064193726,0.04255592077970505,0.01,37000,1072583
2024-10-17 03:01:23,70400,1.0718035697937012,0.043833717703819275,0.01,37000,1072583
2024-10-17 03:01:27,70600,1.014101266860962,0.046987779438495636,0.01,37000,1072583
2024-10-17 03:01:31,70800,1.0612058639526367,0.047626741230487823,0.01,37000,1072583
2024-10-17 03:01:36,71000,1.0394941568374634,0.02664051577448845,0.01,37000,1072583
2024-10-17 03:12:01,71200,1.0351109504699707,0.053839076310396194,0.01,37500,1086765
2024-10-17 03:12:05,71400,1.144857406616211,0.059325870126485825,0.01,37500,1086765
2024-10-17 03:12:09,71600,1.1054482460021973,0.054908059537410736,0.01,37500,1086765
2024-10-17 03:12:13,71800,1.1191635131835938,0.024615399539470673,0.01,37500,1086765
2024-10-17 03:12:18,72000,1.004357099533081,0.023481490090489388,0.01,37500,1086765
2024-10-17 03:22:41,72200,1.0207951068878174,0.04419715330004692,0.01,38000,1100848
2024-10-17 03:22:45,72400,1.1474676132202148,0.06355056166648865,0.01,38000,1100848
2024-10-17 03:22:49,72600,1.0744770765304565,0.03671704977750778,0.01,38000,1100848
2024-10-17 03:22:53,72800,1.0622998476028442,0.02853238955140114,0.01,38000,1100848
2024-10-17 03:22:58,73000,1.1542372703552246,0.07303749769926071,0.01,38000,1100848
2024-10-17 03:33:22,73200,1.0534842014312744,0.08214540779590607,0.01,38500,1114918
2024-10-17 03:33:26,73400,1.1942468881607056,0.03644765540957451,0.01,38500,1114918
2024-10-17 03:33:30,73600,1.0842034816741943,0.030772147700190544,0.01,38500,1114918
2024-10-17 03:33:35,73800,1.0779205560684204,0.03641944006085396,0.01,38500,1114918
2024-10-17 03:33:39,74000,0.9839376211166382,0.02715044468641281,0.01,38500,1114918
2024-10-17 03:44:04,74200,1.0963811874389648,0.08126886188983917,0.01,39000,1129042
2024-10-17 03:44:09,74400,1.074242353439331,0.06683291494846344,0.01,39000,1129042
2024-10-17 03:44:13,74600,1.1582427024841309,0.04073203355073929,0.01,39000,1129042
2024-10-17 03:44:17,74800,1.0657730102539062,0.023042157292366028,0.01,39000,1129042
2024-10-17 03:44:22,75000,0.997566282749176,0.047454334795475006,0.01,39000,1129042
2024-10-17 03:54:33,75200,1.0212228298187256,0.0815538689494133,0.01,39500,1143156
2024-10-17 03:54:37,75400,1.0034723281860352,0.03128056973218918,0.01,39500,1143156
2024-10-17 03:54:41,75600,1.1490949392318726,0.03657493367791176,0.01,39500,1143156
2024-10-17 03:54:46,75800,1.1503604650497437,0.07636110484600067,0.01,39500,1143156
2024-10-17 03:54:50,76000,1.128589153289795,0.07065434008836746,0.01,39500,1143156
2024-10-17 04:05:12,76200,0.9672507047653198,0.037076838314533234,0.01,40000,1157249
2024-10-17 04:05:17,76400,1.2099189758300781,0.10729873925447464,0.01,40000,1157249
2024-10-17 04:05:21,76600,0.9969367980957031,0.038495685905218124,0.01,40000,1157249
2024-10-17 04:05:25,76800,0.9570291638374329,0.010390478186309338,0.01,40000,1157249
2024-10-17 04:05:30,77000,1.0503959655761719,0.0669010728597641,0.01,40000,1157249
2024-10-17 04:15:54,77200,1.024410605430603,0.038235437124967575,0.01,40500,1171370
2024-10-17 04:15:58,77400,0.9833742380142212,0.04412355273962021,0.01,40500,1171370
2024-10-17 04:16:02,77600,0.9556809663772583,0.0645492821931839,0.01,40500,1171370
2024-10-17 04:16:07,77800,0.9866917133331299,0.04726327583193779,0.01,40500,1171370
2024-10-17 04:16:11,78000,0.9702474474906921,0.0398637056350708,0.01,40500,1171370
2024-10-17 04:26:34,78200,1.0282062292099,0.035429611802101135,0.01,41000,1185419
2024-10-17 04:26:38,78400,1.0606893301010132,0.0712117925286293,0.01,41000,1185419
2024-10-17 04:26:43,78600,1.0893669128417969,0.0755215510725975,0.01,41000,1185419
2024-10-17 04:26:47,78800,0.9406853318214417,0.032224468886852264,0.01,41000,1185419
2024-10-17 04:26:51,79000,1.0803711414337158,0.0709901824593544,0.01,41000,1185419
2024-10-17 04:37:15,79200,1.0906767845153809,0.03636464849114418,0.01,41500,1199553
2024-10-17 04:37:19,79400,1.0195637941360474,0.05479902774095535,0.01,41500,1199553
2024-10-17 04:37:23,79600,1.1601405143737793,0.08038997650146484,0.01,41500,1199553
2024-10-17 04:37:28,79800,1.0456883907318115,0.02500119060277939,0.01,41500,1199553
2024-10-17 04:37:32,80000,1.0034540891647339,0.013255579397082329,0.01,41500,1199553
2024-10-17 04:47:59,80200,1.1111401319503784,0.01677251234650612,0.01,42000,1213728
2024-10-17 04:48:03,80400,1.1145906448364258,0.054367270320653915,0.01,42000,1213728
2024-10-17 04:48:08,80600,1.1748383045196533,0.073796346783638,0.01,42000,1213728
2024-10-17 04:48:12,80800,1.0355323553085327,0.008142637088894844,0.01,42000,1213728
2024-10-17 04:48:16,81000,1.0708106756210327,0.07875759154558182,0.01,42000,1213728
2024-10-17 04:58:36,81200,1.0986101627349854,0.06400339305400848,0.01,42500,1227683
2024-10-17 04:58:40,81400,1.0619330406188965,0.03235575556755066,0.01,42500,1227683
2024-10-17 04:58:45,81600,1.1256952285766602,0.042248453944921494,0.01,42500,1227683
2024-10-17 04:58:49,81800,1.0580222606658936,0.07674098014831543,0.01,42500,1227683
2024-10-17 04:58:53,82000,1.0672467947006226,0.04394172132015228,0.01,42500,1227683
2024-10-17 05:09:22,82200,1.0565898418426514,0.01976640522480011,0.01,43000,1241772
2024-10-17 05:09:26,82400,1.0326581001281738,0.04702372848987579,0.01,43000,1241772
2024-10-17 05:09:31,82600,1.1235672235488892,0.03469366580247879,0.01,43000,1241772
2024-10-17 05:09:35,82800,0.9961967468261719,0.030415508896112442,0.01,43000,1241772
2024-10-17 05:09:39,83000,1.0067112445831299,0.033887363970279694,0.01,43000,1241772
2024-10-17 05:19:59,83200,0.9817643761634827,0.0429486483335495,0.01,43500,1255776
2024-10-17 05:20:03,83400,1.1186933517456055,0.017146432772278786,0.01,43500,1255776
2024-10-17 05:20:08,83600,1.1214776039123535,0.024686556309461594,0.01,43500,1255776
2024-10-17 05:20:12,83800,1.0858197212219238,0.042319100350141525,0.01,43500,1255776
2024-10-17 05:20:16,84000,1.0961329936981201,0.03357456997036934,0.01,43500,1255776
2024-10-17 05:30:43,84200,1.1580605506896973,0.023383645340800285,0.01,44000,1269773
2024-10-17 05:30:48,84400,1.148453712463379,0.04349450767040253,0.01,44000,1269773
2024-10-17 05:30:52,84600,1.1650317907333374,0.049862585961818695,0.01,44000,1269773
2024-10-17 05:30:57,84800,1.137639045715332,0.030087128281593323,0.01,44000,1269773
2024-10-17 05:31:01,85000,1.06351900100708,0.04124654829502106,0.01,44000,1269773
2024-10-17 05:41:20,85200,1.074162244796753,0.014714239165186882,0.01,44500,1283877
2024-10-17 05:41:24,85400,1.063016653060913,0.05580592155456543,0.01,44500,1283877
2024-10-17 05:41:28,85600,1.0303760766983032,0.03182172402739525,0.01,44500,1283877
2024-10-17 05:41:33,85800,0.9896025657653809,0.027187678962945938,0.01,44500,1283877
2024-10-17 05:41:37,86000,1.0436359643936157,0.021281426772475243,0.01,44500,1283877
2024-10-17 05:51:56,86200,1.067457914352417,0.05360470339655876,0.01,45000,1297829
2024-10-17 05:52:01,86400,1.0745949745178223,0.056481923907995224,0.01,45000,1297829
2024-10-17 05:52:05,86600,1.063998818397522,0.02668076753616333,0.01,45000,1297829
2024-10-17 05:52:09,86800,1.0738537311553955,0.05574612319469452,0.01,45000,1297829
2024-10-17 05:52:14,87000,1.038275957107544,0.041318319737911224,0.01,45000,1297829
2024-10-17 06:02:34,87200,1.1008543968200684,0.022896427661180496,0.01,45500,1311855
2024-10-17 06:02:38,87400,1.027675747871399,0.038907699286937714,0.01,45500,1311855
2024-10-17 06:02:43,87600,1.1434732675552368,0.015062091872096062,0.01,45500,1311855
2024-10-17 06:02:47,87800,1.0536372661590576,0.03994584083557129,0.01,45500,1311855
2024-10-17 06:02:51,88000,0.9808962345123291,0.02087363973259926,0.01,45500,1311855
2024-10-17 06:13:02,88200,1.0793291330337524,0.035580337047576904,0.01,46000,1325849
2024-10-17 06:13:06,88400,1.0888806581497192,0.05956239253282547,0.01,46000,1325849
2024-10-17 06:13:10,88600,1.0123242139816284,0.011504396796226501,0.01,46000,1325849
2024-10-17 06:13:14,88800,0.992142915725708,0.03116358444094658,0.01,46000,1325849
2024-10-17 06:13:19,89000,1.0481047630310059,0.028807658702135086,0.01,46000,1325849
2024-10-17 06:23:32,89200,1.0705689191818237,0.038833584636449814,0.01,46500,1339849
2024-10-17 06:23:36,89400,1.0307676792144775,0.04693566635251045,0.01,46500,1339849
2024-10-17 06:23:40,89600,1.1451778411865234,0.05314672738313675,0.01,46500,1339849
2024-10-17 06:23:45,89800,1.094175100326538,0.0530785396695137,0.01,46500,1339849
2024-10-17 06:23:49,90000,0.9900060892105103,0.04212553799152374,0.01,46500,1339849
2024-10-17 06:34:06,90200,0.9460906982421875,0.04576350003480911,0.01,47000,1353856
2024-10-17 06:34:11,90400,1.0373034477233887,0.04082905128598213,0.01,47000,1353856
2024-10-17 06:34:15,90600,1.1343098878860474,0.07701057195663452,0.01,47000,1353856
2024-10-17 06:34:19,90800,1.1266061067581177,0.04401995241641998,0.01,47000,1353856
2024-10-17 06:34:24,91000,1.1296663284301758,0.030402489006519318,0.01,47000,1353856
2024-10-17 06:44:47,91200,1.1498420238494873,0.024596814066171646,0.01,47500,1367842
2024-10-17 06:44:51,91400,1.046494722366333,0.024611571803689003,0.01,47500,1367842
2024-10-17 06:44:55,91600,1.0682649612426758,0.055327076464891434,0.01,47500,1367842
2024-10-17 06:45:00,91800,1.1207935810089111,0.030739247798919678,0.01,47500,1367842
2024-10-17 06:45:04,92000,1.0031241178512573,0.03149821609258652,0.01,47500,1367842
2024-10-17 06:55:20,92200,1.081567406654358,0.05083990842103958,0.01,48000,1382009
2024-10-17 06:55:24,92400,1.0581097602844238,0.030332934111356735,0.01,48000,1382009
2024-10-17 06:55:29,92600,1.1650748252868652,0.05523177981376648,0.01,48000,1382009
2024-10-17 06:55:33,92800,1.0822725296020508,0.017991287633776665,0.01,48000,1382009
2024-10-17 06:55:37,93000,1.0033810138702393,0.02900092676281929,0.01,48000,1382009
2024-10-17 07:05:46,93200,1.0146815776824951,0.02599196694791317,0.01,48500,1395967
2024-10-17 07:05:50,93400,1.100483775138855,0.04835120216012001,0.01,48500,1395967
2024-10-17 07:05:54,93600,1.0159189701080322,0.033200789242982864,0.01,48500,1395967
2024-10-17 07:05:59,93800,1.025282859802246,0.05166299641132355,0.01,48500,1395967
2024-10-17 07:06:03,94000,1.0775775909423828,0.06255802512168884,0.01,48500,1395967
2024-10-17 07:16:20,94200,1.0385799407958984,0.03195827454328537,0.01,49000,1409998
2024-10-17 07:16:24,94400,1.0951826572418213,0.05949921905994415,0.01,49000,1409998
2024-10-17 07:16:28,94600,1.11025071144104,0.03580039367079735,0.01,49000,1409998
2024-10-17 07:16:33,94800,1.0715687274932861,0.025820240378379822,0.01,49000,1409998
2024-10-17 07:16:37,95000,1.0873403549194336,0.07030782103538513,0.01,49000,1409998
2024-10-17 07:26:46,95200,1.0757768154144287,0.06104063615202904,0.01,49500,1424008
2024-10-17 07:26:50,95400,1.067367434501648,0.02415863424539566,0.01,49500,1424008
2024-10-17 07:26:54,95600,1.1005995273590088,0.03258026763796806,0.01,49500,1424008
2024-10-17 07:26:59,95800,1.049860954284668,0.030186008661985397,0.01,49500,1424008
2024-10-17 07:27:03,96000,1.0601155757904053,0.04240839555859566,0.01,49500,1424008
2024-10-17 07:37:11,96200,1.0934901237487793,0.0511830598115921,0.01,50000,1438024
2024-10-17 07:37:15,96400,1.1135146617889404,0.05901838839054108,0.01,50000,1438024
2024-10-17 07:37:20,96600,1.1231613159179688,0.04385072737932205,0.01,50000,1438024
2024-10-17 07:37:24,96800,1.0978596210479736,0.086092010140419,0.01,50000,1438024
2024-10-17 07:37:28,97000,1.1274548768997192,0.06626841425895691,0.01,50000,1438024
2024-10-17 07:47:44,97200,1.036078691482544,0.01690712198615074,0.01,50500,1452109
2024-10-17 07:47:48,97400,1.0131514072418213,0.03339691460132599,0.01,50500,1452109
2024-10-17 07:47:52,97600,1.11222505569458,0.06476660072803497,0.01,50500,1452109
2024-10-17 07:47:57,97800,1.140316367149353,0.030290819704532623,0.01,50500,1452109
2024-10-17 07:48:01,98000,1.0638985633850098,0.0532236211001873,0.01,50500,1452109
2024-10-17 07:58:22,98200,1.0109755992889404,0.015881095081567764,0.01,51000,1466137
2024-10-17 07:58:26,98400,1.0579769611358643,0.02626032382249832,0.01,51000,1466137
2024-10-17 07:58:30,98600,1.0599271059036255,0.03437668830156326,0.01,51000,1466137
2024-10-17 07:58:35,98800,1.0167557001113892,0.09182772785425186,0.01,51000,1466137
2024-10-17 07:58:39,99000,1.0955886840820312,0.03212558850646019,0.01,51000,1466137
2024-10-17 08:08:48,99200,1.0555672645568848,0.03955121338367462,0.01,51500,1480389
2024-10-17 08:08:53,99400,1.0542430877685547,0.04457162320613861,0.01,51500,1480389
2024-10-17 08:08:57,99600,1.0097891092300415,0.03941419720649719,0.01,51500,1480389
2024-10-17 08:09:01,99800,1.1171369552612305,0.037515364587306976,0.01,51500,1480389
2024-10-17 08:09:06,100000,1.1403591632843018,0.050452206283807755,0.001,51500,1480389
2024-10-17 08:19:08,100200,1.0410263538360596,0.03251064196228981,0.001,52000,1494575
2024-10-17 08:19:13,100400,0.9869287610054016,0.038666680455207825,0.001,52000,1494575
2024-10-17 08:19:17,100600,1.0133557319641113,0.04186934232711792,0.001,52000,1494575
2024-10-17 08:19:21,100800,1.095595121383667,0.01667644828557968,0.001,52000,1494575
2024-10-17 08:19:26,101000,1.049661636352539,0.05360784754157066,0.001,52000,1494575
2024-10-17 08:29:39,101200,1.0665332078933716,0.03832278773188591,0.001,52500,1508528
2024-10-17 08:29:44,101400,1.0307517051696777,0.037665955722332,0.001,52500,1508528
2024-10-17 08:29:48,101600,1.004255771636963,0.017151756212115288,0.001,52500,1508528
2024-10-17 08:29:52,101800,1.0645173788070679,0.058287497609853745,0.001,52500,1508528
2024-10-17 08:29:57,102000,0.9857115745544434,0.05970276892185211,0.001,52500,1508528
2024-10-17 08:40:07,102200,1.0676547288894653,0.040959373116493225,0.001,53000,1522615
2024-10-17 08:40:12,102400,1.1111607551574707,0.03923434764146805,0.001,53000,1522615
2024-10-17 08:40:16,102600,1.0565096139907837,0.060715507715940475,0.001,53000,1522615
2024-10-17 08:40:21,102800,1.0564733743667603,0.05529005825519562,0.001,53000,1522615
2024-10-17 08:40:25,103000,1.070265293121338,0.042630262672901154,0.001,53000,1522615
2024-10-17 08:50:31,103200,1.0687546730041504,0.0648195818066597,0.001,53500,1536550
2024-10-17 08:50:36,103400,1.0536386966705322,0.04547788202762604,0.001,53500,1536550
2024-10-17 08:50:40,103600,1.0670430660247803,0.010723927058279514,0.001,53500,1536550
2024-10-17 08:50:44,103800,1.0205249786376953,0.02353675663471222,0.001,53500,1536550
2024-10-17 08:50:49,104000,1.0106258392333984,0.0646510198712349,0.001,53500,1536550
2024-10-17 09:01:00,104200,1.0524872541427612,0.0576140321791172,0.001,54000,1550475
2024-10-17 09:01:04,104400,1.1147682666778564,0.08043666183948517,0.001,54000,1550475
2024-10-17 09:01:09,104600,1.1384998559951782,0.030723311007022858,0.001,54000,1550475
2024-10-17 09:01:13,104800,1.0426889657974243,0.021328646689653397,0.001,54000,1550475
2024-10-17 09:01:17,105000,0.9978220462799072,0.031018124893307686,0.001,54000,1550475
2024-10-17 09:11:30,105200,1.093684434890747,0.03661805018782616,0.001,54500,1564512
2024-10-17 09:11:35,105400,1.017824411392212,0.023037631064653397,0.001,54500,1564512
2024-10-17 09:11:39,105600,1.0036488771438599,0.027073999866843224,0.001,54500,1564512
2024-10-17 09:11:44,105800,1.002927303314209,0.01800532639026642,0.001,54500,1564512
2024-10-17 09:11:48,106000,1.0779414176940918,0.021168090403079987,0.001,54500,1564512
2024-10-17 09:21:57,106200,1.059462308883667,0.06181955710053444,0.001,55000,1578415
2024-10-17 09:22:02,106400,1.0017317533493042,0.020241759717464447,0.001,55000,1578415
2024-10-17 09:22:06,106600,1.1370489597320557,0.04891689494252205,0.001,55000,1578415
2024-10-17 09:22:10,106800,1.0045241117477417,0.02203363925218582,0.001,55000,1578415
2024-10-17 09:22:15,107000,0.9834039211273193,0.021607592701911926,0.001,55000,1578415
